sensor,plume_id,gas,datetime,lat,lon,emission_kg_hr,uncertainty_kg_hr,wind_m_s,sector,gsd_m,hidden_emission,source
Tanager,tan20260523t043329c54s4001-A,CH4,2026-05-23 04:33:29.540000+00:00,-6.821769072192993,109.03184354788965,166.91637125892103,88.21623486199184,1.8611111111111114,6A,40.43124095892097,False,CarbonMapper API
Tanager,tan20260523t043139c14s4001-A,CH4,2026-05-23 04:31:39.140000+00:00,1.377739729557675,110.34484097653126,797.8625231316446,437.9311267229613,1.3148148148148147,6A,38.145923828792384,False,CarbonMapper API
Tanager,tan20260522t051223c46s4001-A,CH4,2026-05-22 05:12:23.460000+00:00,3.718450515723546,98.64937291810173,83.50555623391077,37.974292118803504,0.9166666666666666,6A,37.62414669602884,False,CarbonMapper API
Tanager,tan20260521t041956c05s4001-A,CH4,2026-05-21 04:19:56.050000+00:00,1.377222775419426,110.3419699362575,156.56746523485725,50.659582935925066,0.4444444444444445,6A,36.39498827896618,False,CarbonMapper API
Tanager,tan20260514t042633c39s4001-A,CH4,2026-05-14 04:26:33.390000+00:00,-6.800242911853587,107.35234193388783,,,1.7592592592592595,6A,35.637380456038805,True,CarbonMapper API
Tanager,tan20260514t042633c39s4001-B,CH4,2026-05-14 04:26:33.390000+00:00,-6.801098867772438,107.34780268606312,250.26391462540226,135.8032279833646,1.7592592592592595,6A,35.637380456038805,False,CarbonMapper API
Tanager,tan20260514t042633c39s4001-C,CH4,2026-05-14 04:26:33.390000+00:00,-6.800571741816071,107.35067784273889,562.5112723110051,274.2428769759652,1.7592592592592595,6A,35.637380456038805,False,CarbonMapper API
Tanager,tan20260511t045037c28s4001-A,CH4,2026-05-11 04:50:37.280000+00:00,10.664129981086575,106.67060776978406,2055.4806747338525,342.2657211861639,4.0,6A,38.160771576580295,False,CarbonMapper API
Tanager,tan20260509t043903c55s4001-A,CH4,2026-05-09 04:39:03.550000+00:00,10.66418225400254,106.67130870844358,1240.3870092845805,218.88116543942292,2.7962962962962963,6A,37.28793287120806,False,CarbonMapper API
Tanager,tan20260509t043822c44s4001-A,CH4,2026-05-09 04:38:22.440000+00:00,10.57980081078692,107.1330252928662,800.9884560099242,163.70641418426627,3.361111111111111,6A,37.900647143335625,False,CarbonMapper API
Tanager,tan20260507t042325c51s4001-A,CH4,2026-05-07 04:23:25.510000+00:00,22.549360099061445,114.17184835004167,,,1.9074074074074077,6A,35.97096048919992,True,CarbonMapper API
Tanager,tan20260507t042325c51s4001-B,CH4,2026-05-07 04:23:25.510000+00:00,22.54856512513618,114.17390746743041,1446.505639012197,113.22231754513454,1.9074074074074077,6A,35.97096048919992,False,CarbonMapper API
Tanager,tan20260504t045714c30s4001-A,CH4,2026-05-04 04:57:14.300000+00:00,1.658444544211534,103.71998915989576,,,0.861111111111111,6A,38.13397015568274,True,CarbonMapper API
Tanager,tan20260425t044805c63s4001-A,CH4,2026-04-25 04:48:05.630000+00:00,1.659235724479714,103.7164382895163,,,2.009259259259259,6A,32.86176868539287,True,CarbonMapper API
Tanager,tan20260425t044611c40s4001-A,CH4,2026-04-25 04:46:11.400000+00:00,10.581294956967227,107.13068796805368,1095.3491219628233,197.79678842776514,5.5740740740740735,6A,38.07164596275124,False,CarbonMapper API
Tanager,tan20260421t042433c00s4001-B,CH4,2026-04-21 04:24:33+00:00,-6.350018031926993,106.99801207252301,,,0.9629629629629629,6A,38.58318493860612,True,CarbonMapper API
Tanager,tan20260421t042433c00s4001-C,CH4,2026-04-21 04:24:33+00:00,-6.346827871990484,106.99509988083912,,,1.111111111111111,6A,38.58318493860612,True,CarbonMapper API
Tanager,tan20260421t042433c00s4001-D,CH4,2026-04-21 04:24:33+00:00,-6.350851865546446,107.02009413757372,,,0.9629629629629629,6A,38.58318493860612,True,CarbonMapper API
Tanager,tan20260418t045000c61s4001-A,CH4,2026-04-18 04:50:00.610000+00:00,1.65990137900215,103.71738965722204,1080.5846236553214,722.4107090270909,2.3425925925925926,6A,33.03421706767616,False,CarbonMapper API
Tanager,tan20260417t035752c65s4001-A,CH4,2026-04-17 03:57:52.650000+00:00,-2.220960732124155,115.48462999600315,783.6675326613782,164.55513406695565,1.0185185185185186,1B1a,34.34527432883729,False,CarbonMapper API
Tanager,tan20260416t043849c10s4001-A,CH4,2026-04-16 04:38:49.100000+00:00,-6.105243302174401,106.54389437128071,546.7624181424014,116.36504915074376,2.648148148148148,6A,36.68075780334578,False,CarbonMapper API
Tanager,tan20260416t043447c36s4001-A,CH4,2026-04-16 04:34:47.360000+00:00,10.664761858403992,106.67102638965105,,,2.5185185185185186,6A,37.70498246159222,True,CarbonMapper API
Tanager,tan20260414t042604c61s4001-A,CH4,2026-04-14 04:26:04.610000+00:00,-6.566879741440857,106.6435719130194,,,1.2592592592592593,6A,37.62116678364021,True,CarbonMapper API
Tanager,tan20260413t045900c60s4001-A,CH4,2026-04-13 04:59:00.600000+00:00,21.127806007887997,105.4281198940501,,,1.6944444444444444,other,37.96467287199329,True,CarbonMapper API
Tanager,tan20260413t045900c60s4001-B,CH4,2026-04-13 04:59:00.600000+00:00,21.130266371449466,105.42431972762296,,,1.6944444444444444,6A,37.96467287199329,True,CarbonMapper API
Tanager,tan20260412t041030c66s4001-A,CH4,2026-04-12 04:10:30.660000+00:00,4.739291793475175,113.74127997822063,5104.899230473652,1483.8333586213214,1.9166666666666667,1B2,44.29666541043048,False,CarbonMapper API
Tanager,tan20260412t041030c66s4001-B,CH4,2026-04-12 04:10:30.660000+00:00,4.415498662360775,113.73329586747161,2221.5357042578776,140.94664041038493,2.1666666666666665,1B2,44.29666541043048,False,CarbonMapper API
Tanager,tan20260410t052726c20s4001-A,CH4,2026-04-10 05:27:26.200000+00:00,16.921908160020152,96.1839174407495,1525.8040490665671,339.8454744603214,2.564814814814815,6A,33.236188578982805,False,CarbonMapper API
Tanager,tan20260410t052726c20s4001-B,CH4,2026-04-10 05:27:26.200000+00:00,16.916870660880463,96.18701601758005,,,2.564814814814815,6A,33.236188578982805,True,CarbonMapper API
Tanager,tan20260410t052726c20s4001-C,CH4,2026-04-10 05:27:26.200000+00:00,16.89251712014557,96.02371120443235,177.6504265731093,67.83275314002063,2.5,6A,33.236188578982805,False,CarbonMapper API
Tanager,tan20260409t043556c66s4001-A,CH4,2026-04-09 04:35:56.660000+00:00,10.530024516391535,108.4823843478705,240.37886541209392,86.33113860846872,1.5648148148148149,1B2,44.896669950375035,False,CarbonMapper API
Tanager,tan20260409t043556c66s4001-B,CH4,2026-04-09 04:35:56.660000+00:00,10.34737849043158,108.54584531438633,162.81910388036798,13.148063705568942,1.5462962962962965,1B2,44.896669950375035,False,CarbonMapper API
Tanager,tan20260408t034625c15s4001-A,CH4,2026-04-08 03:46:25.150000+00:00,-5.175460362707156,119.49092992000692,179.07274401198273,58.19301698125943,2.259259259259259,6A,37.10787928123338,False,CarbonMapper API
Tanager,tan20260404t031654c12s4001-A,CH4,2026-04-04 03:16:54.120000+00:00,7.148726309965184,125.55213849211049,456.6517301899716,55.88844729007805,2.222222222222222,6A,36.709786587580716,False,CarbonMapper API
Tanager,tan20260401t034051c05s4001-A,CH4,2026-04-01 03:40:51.050000+00:00,14.689287462788073,121.16523676854484,,,2.009259259259259,6A,36.30454097597152,True,CarbonMapper API
Tanager,tan20260401t034051c05s4001-B,CH4,2026-04-01 03:40:51.050000+00:00,14.694061326989157,121.16560049657829,,,2.009259259259259,6A,36.30454097597152,True,CarbonMapper API
Tanager,tan20260401t034051c05s4001-C,CH4,2026-04-01 03:40:51.050000+00:00,14.771017792828872,121.15768861882066,342.4903768573199,250.3054661221724,0.5740740740740741,6A,36.30454097597152,False,CarbonMapper API
Tanager,tan20260401t034051c05s4001-D,CH4,2026-04-01 03:40:51.050000+00:00,14.772185238346864,121.15521576768293,1017.4588135273123,1062.8792936603818,0.5740740740740741,6A,36.30454097597152,False,CarbonMapper API
Tanager,tan20260401t034051c05s4001-E,CH4,2026-04-01 03:40:51.050000+00:00,14.768602425947762,121.15627441096592,163.2561890571856,144.3117067416749,0.5740740740740741,6A,36.30454097597152,False,CarbonMapper API
Tanager,tan20260401t034051c05s4001-F,CH4,2026-04-01 03:40:51.050000+00:00,14.774866679984228,121.15491359523634,1755.8284828815185,1185.954796607841,0.5740740740740741,6A,36.30454097597152,False,CarbonMapper API
Tanager,tan20260330t033224c36s4001-A,CH4,2026-03-30 03:32:24.360000+00:00,-5.175636934826599,119.49080796071587,,,1.314814814814815,6A,39.19994934870673,True,CarbonMapper API
Tanager,tan20260328t044719c35s4001-A,CH4,2026-03-28 04:47:19.350000+00:00,10.965126218522386,106.43878749162667,1988.6510398479186,247.460000489496,3.2685185185185186,6A,38.96583679322104,False,CarbonMapper API
Tanager,tan20260328t044719c35s4001-B,CH4,2026-03-28 04:47:19.350000+00:00,10.973454194300459,106.41798758405679,,,3.2685185185185186,6A,38.96583679322104,True,CarbonMapper API
Tanager,tan20260328t044719c35s4001-C,CH4,2026-03-28 04:47:19.350000+00:00,10.966236421335367,106.44009468327931,372.2772278277937,87.2250416112001,3.2685185185185186,6A,38.96583679322104,False,CarbonMapper API
Tanager,tan20260328t031507c43s4001-A,CH4,2026-03-28 03:15:07.430000+00:00,7.14871227558757,125.55181231553297,,,4.796296296296297,6A,39.675919985974815,True,CarbonMapper API
Tanager,tan20260326t043244c68s4001-A,CH4,2026-03-26 04:32:44.680000+00:00,13.74028759995312,109.13658015888615,,,2.5833333333333335,6A,32.98336247773791,True,CarbonMapper API
Tanager,tan20260325t033830c79s4001-A,CH4,2026-03-25 03:38:30.790000+00:00,15.296985593822654,120.51961809679545,669.4175356545989,381.36956861448635,2.694444444444444,6A,39.91794292805945,False,CarbonMapper API
Tanager,tan20260323t050100c36s4001-A,CH4,2026-03-23 05:01:00.360000+00:00,5.414838595902324,100.62164395539935,800.3182986896957,173.4126853543776,2.4814814814814814,6A,35.57312724959113,False,CarbonMapper API
Tanager,tan20260323t050100c36s4001-B,CH4,2026-03-23 05:01:00.360000+00:00,5.415266068127394,100.62345288307591,375.02540239750397,151.4681937803485,2.4814814814814814,6A,35.57312724959113,False,CarbonMapper API
Tanager,tan20260322t041032c39s4001-A,CH4,2026-03-22 04:10:32.390000+00:00,-7.550372228340933,112.76485004675885,168.89718539698555,68.2500162257777,1.0925925925925926,6A,37.99169745551731,False,CarbonMapper API
Tanager,tan20260321t044710c45s4001-A,CH4,2026-03-21 04:47:10.450000+00:00,1.658150298148314,103.71935418606307,764.4863762162134,122.48788306565554,3.342592592592592,6A,37.29882212381059,False,CarbonMapper API
Tanager,tan20260321t044507c99s4001-A,CH4,2026-03-21 04:45:07.990000+00:00,10.966655423987234,106.43928918707195,,,2.861111111111111,6A,35.75548439632164,True,CarbonMapper API
Tanager,tan20260320t035706c51s4001-A,CH4,2026-03-20 03:57:06.510000+00:00,-8.72228046633009,115.22246638246128,685.9358389110799,121.6340081563799,3.0370370370370368,6A,35.81822610597376,False,CarbonMapper API
Tanager,tan20260320t035021c22s4001-A,CH4,2026-03-20 03:50:21.220000+00:00,14.772367116064942,121.15316612723626,,,2.648148148148148,6A,38.77529375321122,True,CarbonMapper API
Tanager,tan20260320t035021c22s4001-B,CH4,2026-03-20 03:50:21.220000+00:00,14.768256690688943,121.15634066004964,,,2.648148148148148,6A,38.77529375321122,True,CarbonMapper API
Tanager,tan20260320t035021c22s4001-C,CH4,2026-03-20 03:50:21.220000+00:00,14.689995316717017,121.16367833595575,,,3.472222222222222,6A,38.77529375321122,True,CarbonMapper API
Tanager,tan20260320t035021c22s4001-D,CH4,2026-03-20 03:50:21.220000+00:00,14.692245496630662,121.1650891940667,,,3.472222222222222,6A,38.77529375321122,True,CarbonMapper API
Tanager,tan20260318t051007c70s4001-A,CH4,2026-03-18 05:10:07.700000+00:00,14.057717017970418,99.96194332241544,3056.274464186038,436.3231744700531,2.009259259259259,6A,34.237586826431865,False,CarbonMapper API
Tanager,tan20260318t051007c70s4001-B,CH4,2026-03-18 05:10:07.700000+00:00,14.006862372843202,100.32022918827357,963.0865977232476,116.05015435528951,2.101851851851852,6A,34.237586826431865,False,CarbonMapper API
Tanager,tan20260318t051007c70s4001-C,CH4,2026-03-18 05:10:07.700000+00:00,14.05048629889042,100.15725081971198,1174.9033680044581,115.19373948342229,2.259259259259259,6B,34.237586826431865,False,CarbonMapper API
Tanager,tan20260318t034034c50s4001-A,CH4,2026-03-18 03:40:34.500000+00:00,0.724287791948768,117.65848078286922,198.09908841489894,129.34848044602256,1.527777777777778,other,40.93496508044777,False,CarbonMapper API
Tanager,tan20260317t041924c43s4001-A,CH4,2026-03-17 04:19:24.430000+00:00,1.378336008208677,110.34193882901104,,,1.4907407407407407,6A,36.96815341623657,True,CarbonMapper API
Tanager,tan20260316t045944c61s4001-A,CH4,2026-03-16 04:59:44.610000+00:00,-0.82479693681654,100.38223787921544,459.65739148682735,56.606092300196025,2.305555555555556,6A,35.4899923018055,False,CarbonMapper API
Tanager,tan20260316t045602c69s4001-A,CH4,2026-03-16 04:56:02.690000+00:00,13.766350915341775,101.40153591484562,,,2.490740740740741,6A,36.74549939674956,True,CarbonMapper API
Tanager,tan20260316t045602c69s4001-B,CH4,2026-03-16 04:56:02.690000+00:00,13.582318503344354,100.66954132105872,228.88592341728122,86.35994666330113,0.7777777777777778,6A,36.74549939674956,False,CarbonMapper API
Tanager,tan20260316t045602c69s4001-C,CH4,2026-03-16 04:56:02.690000+00:00,13.584674901454733,100.67134393513146,1394.9464294354739,421.3878356865742,0.7777777777777778,6A,36.74549939674956,False,CarbonMapper API
Tanager,tan20260316t032500c44s4001-A,CH4,2026-03-16 03:25:00.440000+00:00,7.149208044975126,125.55248940717632,657.017809362282,259.8247101503279,3.842592592592593,6A,35.83053824881595,False,CarbonMapper API
Tanager,tan20260316t032352c95s4001-A,CH4,2026-03-16 03:23:52.950000+00:00,10.415826736521652,123.92112436422758,2372.3743864797643,302.6351085823038,4.148148148148148,6A,36.27972473895334,False,CarbonMapper API
Tanager,tan20260316t032352c95s4001-B,CH4,2026-03-16 03:23:52.950000+00:00,10.41695232901003,123.920323873175,,,3.5555555555555554,6A,36.27972473895334,True,CarbonMapper API
Tanager,tan20260316t032352c95s4001-C,CH4,2026-03-16 03:23:52.950000+00:00,10.425230757022064,123.93488716188494,526.7590310848414,175.93255186667747,3.5555555555555554,6A,36.27972473895334,False,CarbonMapper API
Tanager,tan20260315t040756c47s4001-A,CH4,2026-03-15 04:07:56.470000+00:00,-7.55087022508107,112.7642704651567,199.22908053603922,56.762156457996234,1.3981481481481481,6A,35.32606958851965,False,CarbonMapper API
Tanager,tan20260315t040756c47s4001-B,CH4,2026-03-15 04:07:56.470000+00:00,-7.527957645138798,112.71166316252402,274.8403373327016,53.17070432886998,1.8055555555555556,other,35.32606958851965,False,CarbonMapper API
Tanager,tan20260315t040434c44s4001-A,CH4,2026-03-15 04:04:34.440000+00:00,6.109432849206271,116.17493992712286,,,2.638888888888889,6A,38.294594794179446,True,CarbonMapper API
Tanager,tan20260314t044235c49s4001-A,CH4,2026-03-14 04:42:35.490000+00:00,11.484715803417402,104.88475746134225,,,3.157407407407407,6A,36.76878578974834,True,CarbonMapper API
Tanager,tan20260314t044235c49s4001-B,CH4,2026-03-14 04:42:35.490000+00:00,11.480458794982084,104.8864916294109,,,3.157407407407407,6A,36.76878578974834,True,CarbonMapper API
Tanager,tan20260312t043323c07s4001-A,CH4,2026-03-12 04:33:23.070000+00:00,-6.42239918229275,106.78856699624674,,,2.2870370370370368,6A,36.28279734367044,True,CarbonMapper API
Tanager,tan20260312t042921c83s4001-A,CH4,2026-03-12 04:29:21.830000+00:00,10.664067515051954,106.670702872888,4853.752594842,616.4166294936291,1.6851851851851851,6A,40.10004294841739,False,CarbonMapper API
Tanager,tan20260311t033551c74s4001-A,CH4,2026-03-11 03:35:51.740000+00:00,10.415216682404306,123.92206267870131,1651.822844793646,383.5733283115657,5.0740740740740735,6A,38.75403850250921,False,CarbonMapper API
Tanager,tan20260311t033551c74s4001-B,CH4,2026-03-11 03:35:51.740000+00:00,10.417400671095962,123.92003923550692,628.0786567283651,271.49919397242087,3.9629629629629632,6A,38.75403850250921,False,CarbonMapper API
Tanager,tan20260311t033551c74s4001-C,CH4,2026-03-11 03:35:51.740000+00:00,10.423722349361157,123.93570154749011,,,4.851851851851852,6A,38.75403850250921,True,CarbonMapper API
Tanager,tan20260311t033429c90s4001-A,CH4,2026-03-11 03:34:29.900000+00:00,14.770568853608637,121.1534674697761,404.10265617408226,467.26861717995547,1.962962962962963,6A,40.90285354875677,False,CarbonMapper API
Tanager,tan20260311t033429c90s4001-B,CH4,2026-03-11 03:34:29.900000+00:00,14.689812934045904,121.16525083163373,2404.178272698987,551.9449375914871,2.8796296296296298,6A,40.90285354875677,False,CarbonMapper API
Tanager,tan20260311t033429c90s4001-C,CH4,2026-03-11 03:34:29.900000+00:00,14.693604752002585,121.16526145620952,,,2.8796296296296298,6A,40.90285354875677,True,CarbonMapper API
Tanager,tan20260311t033429c90s4001-D,CH4,2026-03-11 03:34:29.900000+00:00,14.768314913255281,121.15672755004061,828.1240218921952,82.69530984647132,1.962962962962963,6A,40.90285354875677,False,CarbonMapper API
Tanager,tan20260311t033429c90s4001-E,CH4,2026-03-11 03:34:29.900000+00:00,14.7714768199302,121.15832237688704,299.30449545918077,42.64094636233939,1.962962962962963,6A,40.90285354875677,False,CarbonMapper API
Tanager,tan20260310t041958c15s4001-A,CH4,2026-03-10 04:19:58.150000+00:00,-7.025388127558372,110.35947808715855,594.699752638775,164.43946922582944,3.064814814814815,6A,36.72901421792116,False,CarbonMapper API
Tanager,tan20260308t040224c65s4001-A,CH4,2026-03-08 04:02:24.650000+00:00,6.345982439753129,115.65696293668702,949.5556723104163,142.30765264456866,6.055555555555556,1B2,45.75080264390652,False,CarbonMapper API
Tanager,tan20260306t034614c53s4001-A,CH4,2026-03-06 03:46:14.530000+00:00,14.702348685033328,120.91286810927039,392.1499574130377,205.83736953535734,1.5648148148148149,6A,35.771428288831274,False,CarbonMapper API
Tanager,tan20260306t034614c53s4001-B,CH4,2026-03-06 03:46:14.530000+00:00,14.699128392530028,120.91379194774692,221.7335695086956,160.35166845880124,1.5648148148148149,6A,35.771428288831274,False,CarbonMapper API
Tanager,tan20260303t041545c26s4001-A,CH4,2026-03-03 04:15:45.260000+00:00,1.376387529562621,110.34685631590071,446.43491116945455,172.54871767467012,1.5185185185185184,6A,34.27107333337336,False,CarbonMapper API
Tanager,tan20260303t041545c26s4001-B,CH4,2026-03-03 04:15:45.260000+00:00,1.377590326847269,110.34219840616026,306.58714597871466,127.54947431636683,1.5185185185185184,6A,34.27107333337336,False,CarbonMapper API
Tanager,tan20260228t044100c44s4001-A,CH4,2026-02-28 04:41:00.440000+00:00,1.659322061044023,103.71905425138834,,,1.6203703703703702,6A,37.49971494186149,True,CarbonMapper API
Tanager,tan20260225t050656c65s4001-A,CH4,2026-02-25 05:06:56.650000+00:00,3.718299316180705,98.65022777366721,,,2.037037037037037,6A,36.62921353392789,True,CarbonMapper API
Tanager,tan20260221t043535c76s4001-A,CH4,2026-02-21 04:35:35.760000+00:00,16.03879166910515,108.14309904566448,,,2.9814814814814814,6A,33.513294146383494,True,CarbonMapper API
Tanager,tan20260219t041943c33s4001-A,CH4,2026-02-19 04:19:43.330000+00:00,22.417645093025897,113.92994023257552,6067.125849482658,1185.89847352258,2.0648148148148144,6A,36.3746876019357,False,CarbonMapper API
Tanager,tan20260214t043510c90s4001-A,CH4,2026-02-14 04:35:10.900000+00:00,10.581412950315809,107.12926719116194,,,2.4814814814814814,6A,36.99815923148626,True,CarbonMapper API
Tanager,tan20260205t041534c58s4001-A,CH4,2026-02-05 04:15:34.580000+00:00,22.418476229178694,113.93355895141991,4032.556480906661,1859.65723690516,1.8796296296296298,6A,33.72867658435343,False,CarbonMapper API
Tanager,tan20260202t044529c65s4001-A,CH4,2026-02-02 04:45:29.650000+00:00,6.374236922828416,103.81909378734429,4579.2853106037965,507.7693946862003,7.175925925925925,1B2,46.23664800917697,False,CarbonMapper API
Tanager,tan20260201t034938c53s4001-A,CH4,2026-02-01 03:49:38.530000+00:00,15.298656159733795,120.52251133690015,779.2174016767533,206.13972301917948,1.8703703703703702,6A,41.54078993036097,False,CarbonMapper API
Tanager,tan20260131t042916c69s4001-A,CH4,2026-01-31 04:29:16.690000+00:00,16.039285602062876,108.14257853806475,889.2753554168883,180.93447677748884,2.2314814814814814,6A,32.910031934453734,False,CarbonMapper API
